ID,Customer ID,MaritalStatus,YearlyIncome,TotalChildren,EnglishEducation,HouseOwnerFlag
16194,27193,S,50000,0,Graduate Degree,TRUE
16195,27194,M,40000,1,Graduate Degree,TRUE
16196,27195,M,80000,5,Graduate Degree,TRUE
16197,27196,S,80000,0,Graduate Degree,FALSE
16198,27197,M,80000,0,Graduate Degree,FALSE
16199,27198,S,80000,0,Graduate Degree,FALSE
16200,27199,M,80000,0,Graduate Degree,TRUE
16201,27200,S,80000,0,Graduate Degree,FALSE
16202,27201,M,80000,0,Graduate Degree,TRUE
16203,27202,S,80000,0,Graduate Degree,FALSE
16204,27203,S,20000,3,Partial High School,FALSE
16205,27204,S,30000,1,High School,FALSE
16206,27205,M,30000,1,High School,TRUE
16207,27206,M,40000,1,Partial College,TRUE
16208,27207,S,20000,3,Partial High School,TRUE
16209,27208,S,20000,3,Partial High School,FALSE
16210,27209,S,20000,3,Partial High School,FALSE
16211,27210,S,20000,3,Partial High School,FALSE
16212,27211,M,30000,1,High School,TRUE
16213,27212,M,30000,1,High School,FALSE
16214,27213,S,20000,3,Partial High School,FALSE
16215,27214,M,20000,3,Partial High School,FALSE
16216,27215,S,20000,3,Partial High School,FALSE
16217,27216,M,30000,2,High School,FALSE
16218,27217,S,20000,2,Partial High School,FALSE
16219,27218,M,20000,2,Partial High School,FALSE
16220,27219,S,20000,2,Partial High School,FALSE
16221,27220,S,20000,2,Partial High School,FALSE
16222,27221,S,20000,2,Partial High School,TRUE
16223,27222,M,20000,2,Partial High School,TRUE
16224,27223,M,20000,2,Partial High School,TRUE
16225,27224,M,20000,2,Partial High School,FALSE
16226,27225,M,30000,2,High School,TRUE
16227,27226,M,30000,2,High School,TRUE
16228,27227,S,30000,2,High School,FALSE
16229,27228,M,40000,1,Partial College,TRUE
16230,27229,M,40000,1,Partial College,FALSE
16231,27230,S,40000,2,Partial College,FALSE
16232,27231,S,40000,2,Partial College,TRUE
16233,27232,S,40000,2,Partial College,FALSE
16234,27233,S,40000,2,Partial College,FALSE
16235,27234,S,40000,2,Partial College,TRUE
16236,27235,S,40000,2,Partial College,FALSE
16237,27236,S,40000,2,Partial College,FALSE
16238,27237,M,40000,2,Partial College,FALSE
16239,27238,S,40000,2,Partial College,FALSE
16240,27239,S,40000,2,Partial College,FALSE
16241,27240,S,40000,4,Partial College,TRUE
16242,27241,M,50000,0,Graduate Degree,FALSE
16243,27242,M,40000,0,Graduate Degree,TRUE
16244,27243,S,40000,0,Graduate Degree,FALSE
16245,27244,M,40000,1,Graduate Degree,TRUE
16246,27245,M,40000,1,Graduate Degree,TRUE
16247,27246,M,40000,1,Graduate Degree,TRUE
16248,27247,M,40000,1,Graduate Degree,TRUE
16249,27248,M,50000,1,Graduate Degree,TRUE
16250,27249,M,70000,1,Graduate Degree,TRUE
16251,27250,M,70000,1,Graduate Degree,TRUE
16252,27251,M,50000,1,Graduate Degree,TRUE
16253,27252,M,50000,1,Graduate Degree,TRUE
16254,27253,M,50000,1,Graduate Degree,TRUE
16255,27254,M,50000,1,Bachelors,TRUE
16256,27255,M,50000,1,Bachelors,TRUE
16257,27256,M,60000,1,Graduate Degree,TRUE
16258,27257,S,60000,1,Graduate Degree,FALSE
16259,27258,S,60000,1,Graduate Degree,FALSE
16260,27259,M,40000,1,Bachelors,TRUE
16261,27260,M,40000,1,Bachelors,TRUE
16262,27261,M,40000,1,Bachelors,FALSE
16263,27262,M,40000,1,Bachelors,TRUE
16264,27263,M,60000,1,Graduate Degree,TRUE
16265,27264,S,60000,2,Bachelors,TRUE
16266,27265,S,60000,2,Bachelors,FALSE
16267,27266,S,60000,2,Bachelors,FALSE
16268,27267,S,60000,2,Bachelors,FALSE
16269,27268,S,60000,2,Bachelors,TRUE
16270,27269,S,60000,1,Graduate Degree,FALSE
16271,27270,M,60000,1,Graduate Degree,TRUE
16272,27271,M,60000,1,Graduate Degree,TRUE
16273,27272,M,60000,1,Graduate Degree,TRUE
16274,27273,S,70000,3,Graduate Degree,FALSE
16275,27274,S,70000,3,Graduate Degree,FALSE
16276,27275,M,60000,1,Graduate Degree,TRUE
16277,27276,S,60000,1,Graduate Degree,TRUE
16278,27277,M,60000,1,Graduate Degree,FALSE
16279,27278,M,40000,4,High School,TRUE
16280,27279,S,70000,2,Bachelors,TRUE
16281,27280,M,70000,2,Bachelors,TRUE
16282,27281,S,70000,2,Bachelors,FALSE
16283,27282,M,40000,5,High School,FALSE
16284,27283,S,40000,5,High School,TRUE
16285,27284,M,40000,0,Bachelors,FALSE
16286,27285,S,60000,1,Graduate Degree,TRUE
16287,27286,S,60000,1,Graduate Degree,FALSE
16288,27287,M,70000,4,Graduate Degree,FALSE
16289,27288,S,70000,4,Graduate Degree,FALSE
16290,27289,S,50000,2,Bachelors,TRUE
16291,27290,M,80000,3,Bachelors,TRUE
16292,27291,S,80000,3,Bachelors,FALSE
16293,27292,S,60000,0,Graduate Degree,TRUE
16294,27293,M,60000,0,Graduate Degree,TRUE
16295,27294,S,70000,0,Graduate Degree,TRUE
16296,27295,S,70000,0,Graduate Degree,TRUE
16297,27296,S,70000,4,Graduate Degree,FALSE
16298,27297,S,60000,2,Graduate Degree,FALSE
16299,27298,S,60000,2,Graduate Degree,FALSE
16300,27299,M,120000,0,Partial High School,TRUE
16301,27300,M,70000,4,Partial College,TRUE
16302,27301,M,70000,4,Partial College,TRUE
16303,27302,M,100000,2,Partial College,TRUE
16304,27303,M,110000,2,Partial College,TRUE
16305,27304,S,110000,2,Partial College,FALSE
16306,27305,M,170000,2,Bachelors,TRUE
16307,27306,S,110000,2,Partial College,FALSE
16308,27307,M,120000,3,High School,TRUE
16309,27308,S,120000,3,High School,FALSE
16310,27309,M,130000,3,Partial College,TRUE
16311,27310,M,80000,3,Partial College,FALSE
16312,27311,M,80000,4,Partial College,TRUE
16313,27312,S,110000,3,Bachelors,TRUE
16314,27313,M,70000,5,High School,TRUE
16315,27314,S,80000,5,Bachelors,FALSE
16316,27315,M,100000,2,Graduate Degree,TRUE
16317,27316,M,120000,4,Bachelors,TRUE
16318,27317,M,150000,3,Graduate Degree,TRUE
16319,27318,M,80000,4,Partial College,TRUE
16320,27319,M,90000,3,High School,FALSE
16321,27320,M,70000,4,High School,TRUE
16322,27321,M,80000,4,Partial College,TRUE
16323,27322,S,90000,3,Partial College,FALSE
16324,27323,S,80000,4,Partial College,TRUE
16325,27324,S,80000,4,High School,FALSE
16326,27325,M,100000,3,Partial College,TRUE
16327,27326,S,80000,5,High School,TRUE
16328,27327,S,110000,4,Partial College,TRUE
16329,27328,S,80000,5,High School,TRUE
16330,27329,M,80000,5,High School,FALSE
16331,27330,M,120000,4,Partial College,TRUE
16332,27331,M,130000,4,High School,FALSE
16333,27332,M,90000,4,High School,TRUE
16334,27333,M,100000,3,Partial College,TRUE
16335,27334,S,90000,5,Partial High School,FALSE
16336,27335,M,90000,5,Partial High School,TRUE
16337,27336,S,120000,5,High School,TRUE
16338,27337,M,150000,5,Partial High School,TRUE
16339,27338,M,70000,0,Bachelors,TRUE
16340,27339,S,70000,0,Bachelors,FALSE
16341,27340,S,80000,0,Bachelors,TRUE
16342,27341,S,80000,0,Bachelors,FALSE
16343,27342,M,80000,0,Bachelors,TRUE
16344,27343,S,70000,0,Bachelors,TRUE
16345,27344,S,70000,0,Bachelors,TRUE
16346,27345,S,80000,0,Bachelors,FALSE
16347,27346,S,90000,0,Bachelors,FALSE
16348,27347,M,80000,0,Bachelors,TRUE
16349,27348,M,90000,0,Bachelors,TRUE
16350,27349,M,90000,0,Bachelors,TRUE
16351,27350,S,90000,0,Bachelors,FALSE
16352,27351,M,110000,0,Partial College,TRUE
16353,27352,S,110000,0,Partial College,TRUE
16354,27353,S,110000,0,Partial College,TRUE
16355,27354,S,120000,5,Partial High School,FALSE
16356,27355,M,100000,0,High School,TRUE
16357,27356,M,120000,0,Partial High School,TRUE
16358,27357,M,90000,0,Bachelors,FALSE
16359,27358,M,90000,0,Bachelors,TRUE
16360,27359,S,100000,0,High School,TRUE
16361,27360,M,80000,0,Bachelors,TRUE
16362,27361,S,80000,0,Bachelors,FALSE
16363,27362,S,110000,0,Partial College,FALSE
16364,27363,M,110000,0,High School,TRUE
16365,27364,S,90000,0,Bachelors,FALSE
16366,27365,S,100000,0,High School,FALSE
16367,27366,S,100000,0,High School,TRUE
16368,27367,S,90000,0,Bachelors,TRUE
16369,27368,M,100000,0,Partial High School,FALSE
16370,27369,M,110000,0,High School,TRUE
16371,27370,S,110000,0,High School,FALSE
16372,27371,S,110000,0,Partial High School,FALSE
16373,27372,S,30000,4,High School,FALSE
16374,27373,S,30000,4,High School,FALSE
16375,27374,S,30000,4,High School,TRUE
16376,27375,M,30000,4,High School,TRUE
16377,27376,S,30000,4,High School,TRUE
16378,27377,S,30000,4,High School,TRUE
16379,27378,M,30000,4,High School,TRUE
16380,27379,S,40000,4,High School,FALSE
16381,27380,S,40000,4,High School,TRUE
16382,27381,S,40000,4,High School,TRUE
16383,27382,S,50000,3,Graduate Degree,TRUE
16384,27383,S,60000,3,Graduate Degree,TRUE
16385,27384,M,60000,3,Graduate Degree,TRUE
16386,27385,M,60000,3,Graduate Degree,FALSE
16387,27386,M,60000,3,Graduate Degree,TRUE
16388,27387,S,60000,3,Graduate Degree,TRUE
16389,27388,M,60000,3,Bachelors,FALSE
16390,27389,S,60000,3,Bachelors,FALSE
16391,27390,S,60000,3,Graduate Degree,FALSE
16392,27391,S,50000,3,Bachelors,TRUE
16393,27392,M,50000,4,Bachelors,TRUE
16394,27393,M,50000,4,Bachelors,TRUE
16395,27394,S,50000,4,Bachelors,FALSE
16396,27395,S,50000,4,Bachelors,TRUE
16397,27396,S,60000,4,Bachelors,TRUE
16398,27397,S,60000,4,Bachelors,TRUE
16399,27398,S,60000,4,Bachelors,FALSE
16400,27399,S,60000,4,Bachelors,FALSE
16401,27400,M,60000,4,Bachelors,TRUE
16402,27401,M,30000,5,Partial High School,FALSE
16403,27402,S,30000,5,Partial High School,FALSE
16404,27403,S,30000,2,Partial High School,FALSE
16405,27404,M,40000,5,High School,FALSE
16406,27405,M,40000,5,High School,TRUE
16407,27406,S,70000,5,Bachelors,TRUE
16408,27407,S,70000,5,Bachelors,TRUE
16409,27408,M,70000,5,Bachelors,TRUE
16410,27409,M,40000,2,High School,TRUE
16411,27410,S,40000,2,High School,FALSE
16412,27411,S,40000,2,High School,TRUE
16413,27412,S,70000,2,Bachelors,TRUE
16414,27413,M,70000,2,Bachelors,TRUE
16415,27414,M,70000,2,Bachelors,TRUE
16416,27415,M,40000,2,High School,TRUE
16417,27416,S,60000,2,Partial College,FALSE
16418,27417,M,60000,2,Bachelors,TRUE
16419,27418,S,70000,4,Partial College,FALSE
16420,27419,S,40000,2,High School,TRUE
16421,27420,S,40000,2,Partial High School,TRUE
16422,27421,S,60000,2,Partial College,FALSE
16423,27422,M,60000,2,Partial College,TRUE
16424,27423,S,60000,2,Partial College,FALSE
16425,27424,S,60000,2,Partial College,TRUE
16426,27425,S,60000,2,Partial College,FALSE
16427,27426,S,60000,2,Partial College,TRUE
16428,27427,S,70000,5,Partial College,FALSE
16429,27428,S,40000,2,Partial High School,TRUE
16430,27429,S,40000,2,Partial High School,TRUE
16431,27430,M,60000,2,Partial College,TRUE
16432,27431,S,60000,2,Partial College,FALSE
16433,27432,S,60000,2,Partial College,TRUE
16434,27433,S,60000,2,Partial College,FALSE
16435,27434,S,70000,4,Partial College,TRUE
16436,27435,M,70000,4,Partial College,TRUE
16437,27436,S,60000,2,High School,TRUE
16438,27437,S,60000,2,High School,TRUE
16439,27438,M,60000,2,Partial College,TRUE
16440,27439,S,70000,2,High School,FALSE
16441,27440,S,70000,2,Partial High School,FALSE
16442,27441,M,60000,3,High School,FALSE
16443,27442,M,60000,3,High School,TRUE
16444,27443,S,60000,3,Partial High School,TRUE
16445,27444,M,70000,5,Graduate Degree,FALSE
16446,27445,M,70000,5,Graduate Degree,TRUE
16447,27446,S,80000,3,Graduate Degree,TRUE
16448,27447,M,80000,3,Graduate Degree,TRUE
16449,27448,S,40000,0,Bachelors,TRUE
16450,27449,S,80000,0,Bachelors,TRUE
16451,27450,M,100000,1,Bachelors,TRUE
16452,27451,S,100000,2,Bachelors,FALSE
16453,27452,S,120000,0,Bachelors,FALSE
16454,27453,S,80000,4,Bachelors,TRUE
16455,27454,M,90000,4,Bachelors,TRUE
16456,27455,S,100000,2,Bachelors,FALSE
16457,27456,M,100000,2,Bachelors,TRUE
16458,27457,S,100000,2,Bachelors,FALSE
16459,27458,M,110000,2,Bachelors,TRUE
16460,27459,M,130000,1,Graduate Degree,TRUE
16461,27460,S,130000,1,Graduate Degree,FALSE
16462,27461,S,40000,0,High School,TRUE
16463,27462,S,40000,0,Partial College,TRUE
16464,27463,S,40000,0,Partial College,FALSE
16465,27464,M,20000,3,High School,FALSE
16466,27465,S,30000,0,Partial College,TRUE
16467,27466,S,30000,0,Partial College,FALSE
16468,27467,M,60000,0,Partial College,TRUE
16469,27468,M,60000,0,Partial College,FALSE
16470,27469,S,30000,2,Partial College,FALSE
16471,27470,M,30000,2,Partial College,FALSE
16472,27471,S,20000,2,High School,TRUE
16473,27472,S,20000,2,Partial High School,TRUE
16474,27473,S,20000,2,Partial High School,TRUE
16475,27474,S,40000,0,Bachelors,TRUE
16476,27475,S,40000,0,Partial College,TRUE
16477,27476,S,40000,0,Partial College,TRUE
16478,27477,S,40000,0,Partial College,TRUE
16479,27478,M,60000,0,Partial College,TRUE
16480,27479,S,60000,0,Partial College,FALSE
16481,27480,S,70000,0,Partial College,FALSE
16482,27481,S,70000,0,Partial College,FALSE
16483,27482,M,10000,2,Partial High School,TRUE
16484,27483,M,20000,2,Partial High School,TRUE
16485,27484,S,20000,2,Partial High School,TRUE
16486,27485,S,20000,2,Partial High School,FALSE
16487,27486,S,20000,2,Partial High School,FALSE
16488,27487,M,20000,2,Partial High School,TRUE
16489,27488,M,20000,2,Partial High School,FALSE
16490,27489,S,20000,2,Partial High School,TRUE
16491,27490,S,20000,2,Partial High School,TRUE
16492,27491,M,20000,3,Partial High School,FALSE
16493,27492,M,30000,3,High School,TRUE
16494,27493,M,30000,3,High School,TRUE
16495,27494,S,40000,2,Partial College,FALSE
16496,27495,S,40000,3,Partial High School,FALSE
16497,27496,S,40000,3,Partial High School,FALSE
16498,27497,S,40000,3,Partial High School,FALSE
16499,27498,S,80000,2,Partial College,FALSE
16500,27499,M,80000,2,Partial College,TRUE
16501,27500,S,80000,2,Partial College,TRUE
16502,27501,M,80000,2,Partial College,TRUE
16503,27502,S,40000,0,Partial College,TRUE
16504,27503,S,40000,0,Partial College,TRUE
16505,27504,S,40000,0,High School,FALSE
16506,27505,S,40000,0,High School,TRUE
16507,27506,M,40000,0,High School,TRUE
16508,27507,M,40000,0,High School,TRUE
16509,27508,S,60000,0,Partial College,FALSE
16510,27509,S,60000,0,Partial College,FALSE
16511,27510,S,60000,0,Partial College,FALSE
16512,27511,S,80000,2,High School,FALSE
16513,27512,S,80000,2,High School,FALSE
16514,27513,S,70000,2,High School,FALSE
16515,27514,S,70000,2,High School,FALSE
16516,27515,S,100000,1,Bachelors,FALSE
16517,27516,S,100000,1,Bachelors,TRUE
16518,27517,M,100000,1,Bachelors,TRUE
16519,27518,M,100000,1,Bachelors,TRUE
16520,27519,S,110000,4,Bachelors,FALSE
16521,27520,S,110000,4,Bachelors,FALSE
16522,27521,S,80000,0,Bachelors,FALSE
16523,27522,M,50000,0,High School,TRUE
16524,27523,S,50000,0,High School,FALSE
16525,27524,S,50000,0,Partial High School,FALSE
16526,27525,M,60000,0,Partial College,FALSE
16527,27526,M,60000,0,Partial College,TRUE
16528,27527,S,120000,2,Bachelors,FALSE
16529,27528,M,130000,0,Graduate Degree,TRUE
16530,27529,M,130000,1,Graduate Degree,TRUE
16531,27530,M,70000,2,Partial High School,TRUE
16532,27531,S,40000,0,Bachelors,FALSE
16533,27532,S,60000,4,Bachelors,TRUE
16534,27533,M,60000,4,Bachelors,TRUE
16535,27534,S,60000,4,Bachelors,FALSE
16536,27535,S,60000,5,Bachelors,TRUE
16537,27536,M,60000,4,Bachelors,TRUE
16538,27537,M,70000,4,Bachelors,TRUE
16539,27538,M,70000,4,Bachelors,TRUE
16540,27539,S,70000,0,Bachelors,FALSE
16541,27540,S,70000,0,Bachelors,FALSE
16542,27541,S,70000,0,Bachelors,TRUE
16543,27542,M,70000,1,Bachelors,TRUE
16544,27543,M,70000,1,Bachelors,TRUE
16545,27544,M,60000,1,Partial College,TRUE
16546,27545,M,60000,1,Partial College,TRUE
16547,27546,S,40000,4,High School,TRUE
16548,27547,M,40000,4,High School,TRUE
16549,27548,M,60000,1,Partial College,TRUE
16550,27549,M,60000,1,Partial College,TRUE
16551,27550,S,60000,0,Partial College,FALSE
16552,27551,M,60000,0,Partial College,FALSE
16553,27552,S,60000,0,Graduate Degree,FALSE
16554,27553,S,60000,0,Graduate Degree,FALSE
16555,27554,M,60000,1,Partial College,TRUE
16556,27555,M,60000,1,Partial College,TRUE
16557,27556,M,60000,1,Partial College,TRUE
16558,27557,M,60000,1,Partial College,TRUE
16559,27558,M,60000,1,Partial College,TRUE
16560,27559,M,60000,1,Partial College,TRUE
16561,27560,M,60000,1,Partial College,TRUE
16562,27561,S,60000,5,Bachelors,TRUE
16563,27562,M,60000,5,Bachelors,TRUE
16564,27563,M,60000,5,Bachelors,TRUE
16565,27564,S,60000,4,Bachelors,TRUE
16566,27565,M,60000,4,Bachelors,FALSE
16567,27566,M,60000,4,Bachelors,TRUE
16568,27567,M,60000,4,Bachelors,FALSE
16569,27568,S,70000,2,Graduate Degree,FALSE
16570,27569,S,70000,2,Graduate Degree,TRUE
16571,27570,S,80000,2,Graduate Degree,FALSE
16572,27571,M,80000,4,Graduate Degree,TRUE
16573,27572,M,80000,1,Partial College,TRUE
16574,27573,M,80000,1,Partial College,TRUE
16575,27574,M,80000,1,Partial College,TRUE
16576,27575,S,60000,3,Bachelors,FALSE
16577,27576,M,60000,1,Bachelors,FALSE
16578,27577,S,60000,1,Bachelors,FALSE
16579,27578,M,60000,1,Bachelors,TRUE
16580,27579,M,70000,5,Graduate Degree,TRUE
16581,27580,M,80000,4,Graduate Degree,TRUE
16582,27581,M,80000,4,Graduate Degree,TRUE
16583,27582,S,90000,2,Bachelors,FALSE
16584,27583,M,90000,2,Bachelors,TRUE
16585,27584,S,90000,2,Bachelors,FALSE
16586,27585,M,90000,2,Bachelors,FALSE
16587,27586,M,60000,2,Bachelors,TRUE
16588,27587,S,60000,2,Bachelors,FALSE
16589,27588,S,70000,5,Bachelors,TRUE
16590,27589,S,60000,2,Bachelors,FALSE
16591,27590,M,60000,2,Bachelors,TRUE
16592,27591,M,70000,5,Bachelors,FALSE
16593,27592,S,70000,5,Bachelors,TRUE
16594,27593,M,70000,5,Bachelors,TRUE
16595,27594,S,80000,5,Graduate Degree,TRUE
16596,27595,M,80000,5,Graduate Degree,TRUE
16597,27596,M,80000,5,Bachelors,TRUE
16598,27597,S,90000,0,Bachelors,FALSE
16599,27598,S,90000,2,Bachelors,TRUE
16600,27599,M,90000,2,Bachelors,FALSE
16601,27600,S,60000,3,Partial High School,FALSE
16602,27601,S,60000,3,Partial High School,FALSE
16603,27602,S,60000,3,Partial High School,FALSE
16604,27603,M,70000,2,Partial High School,TRUE
16605,27604,M,60000,2,High School,TRUE
16606,27605,M,60000,2,High School,TRUE
16607,27606,S,70000,2,Partial College,FALSE
16608,27607,M,80000,2,Partial High School,TRUE
16609,27608,M,80000,2,Partial High School,TRUE
16610,27609,M,80000,2,Partial High School,TRUE
16611,27610,S,80000,2,Partial High School,FALSE
16612,27611,M,60000,2,High School,TRUE
16613,27612,M,60000,2,High School,TRUE
16614,27613,S,60000,2,High School,FALSE
16615,27614,M,60000,2,High School,FALSE
16616,27615,M,120000,3,Bachelors,TRUE
16617,27616,S,120000,3,Bachelors,TRUE
16618,27617,S,90000,0,Partial College,FALSE
16619,27618,M,100000,5,Partial College,TRUE
16620,27619,S,120000,4,Partial College,TRUE
16621,27620,S,130000,2,Graduate Degree,FALSE
16622,27621,S,160000,0,Graduate Degree,FALSE
16623,27622,M,70000,4,Partial College,FALSE
16624,27623,S,80000,3,Partial College,FALSE
16625,27624,M,80000,2,Partial College,TRUE
16626,27625,S,90000,2,Partial College,FALSE
16627,27626,S,90000,4,Bachelors,TRUE
16628,27627,S,130000,1,Graduate Degree,FALSE
16629,27628,S,80000,4,Partial College,FALSE
16630,27629,M,90000,0,Partial College,TRUE
16631,27630,S,110000,4,Bachelors,FALSE
16632,27631,S,130000,3,Bachelors,FALSE
16633,27632,M,80000,5,Partial College,TRUE
16634,27633,M,80000,5,Partial College,TRUE
16635,27634,S,80000,5,Partial College,TRUE
16636,27635,M,90000,5,Partial College,TRUE
16637,27636,M,100000,1,Partial College,TRUE
16638,27637,S,100000,1,Partial College,FALSE
16639,27638,S,100000,1,Partial College,FALSE
16640,27639,S,100000,1,Partial College,FALSE
16641,27640,S,120000,1,Partial College,FALSE
16642,27641,S,120000,1,Partial College,TRUE
16643,27642,S,120000,1,High School,FALSE
16644,27643,S,70000,5,Partial College,TRUE
16645,27644,M,90000,4,Partial College,TRUE
16646,27645,M,120000,1,High School,TRUE
16647,27646,S,130000,1,Bachelors,FALSE
16648,27647,M,150000,1,Partial College,FALSE
16649,27648,S,80000,2,Partial High School,FALSE
16650,27649,M,60000,2,High School,FALSE
16651,27650,M,70000,4,High School,TRUE
16652,27651,M,90000,2,High School,TRUE
16653,27652,M,70000,2,Partial High School,TRUE
16654,27653,M,30000,4,High School,TRUE
16655,27654,M,60000,2,Graduate Degree,TRUE
16656,27655,S,90000,4,Bachelors,TRUE
16657,27656,S,40000,3,Partial College,FALSE
16658,27657,M,50000,2,Graduate Degree,FALSE
16659,27658,S,50000,2,Graduate Degree,TRUE
16660,27659,M,50000,2,Graduate Degree,TRUE
16661,27660,M,80000,4,Graduate Degree,TRUE
16662,27661,M,120000,1,Graduate Degree,TRUE
16663,27662,S,110000,5,Partial College,TRUE
16664,27663,S,170000,1,Graduate Degree,FALSE
16665,27664,M,170000,1,Bachelors,TRUE
16666,27665,S,70000,2,Partial High School,TRUE
16667,27666,M,60000,3,Partial High School,TRUE
16668,27667,M,70000,3,High School,FALSE
16669,27668,S,70000,3,Graduate Degree,TRUE
16670,27669,M,70000,3,Graduate Degree,TRUE
16671,27670,S,70000,3,Graduate Degree,FALSE
16672,27671,S,70000,3,Graduate Degree,FALSE
16673,27672,S,60000,3,Graduate Degree,TRUE
16674,27673,S,60000,3,Graduate Degree,TRUE
16675,27674,M,40000,3,Partial College,TRUE
16676,27675,M,40000,3,Partial College,TRUE
16677,27676,M,40000,3,Partial College,TRUE
16678,27677,M,40000,3,Partial College,TRUE
16679,27678,S,40000,3,Partial College,FALSE
